#id_tuit,date,text
1506388274251771907,2022-03-22 17:52:06-04:00,"Comenzamos los actos conmemorativos del 143 aniversario de la Defensa de Calama, con el traslado de los restos de nuestro héroe, Eduardo Abaroa. Nuestra reivindicación marítima es irrenunciable.  #MarParaBolivia #ElMarNosUne https://t.co/thACmK0PHR"
1506364443990667272,2022-03-22 16:17:25-04:00,"#ENVIVO Iniciamos los actos conmemorativos por los 143 años de la Defensa de Calama.  Trasladamos los restos de nuestro héroe del Topater, #EduardoAbaroa.  #MarParaBolivia #ElMarNosUne https://t.co/YknfvB3HET"
1506332529149816841,2022-03-22 14:10:35-04:00,"¡La unidad de nuestras organizaciones sociales es la garantía de la democracia pluricultural! Estamos contentos de participar, junto a nuestro hermano Vicepresidente, jilata @LaramaDavid, en el Jacha Tantachawi del #CONAMAQ, en el municipio Bolívar, #Cochabamba. https://t.co/KOhDI2InEb"
1506270052248600588,2022-03-22 10:02:20-04:00,"#ENVIVO Junto al hermano Vicepresidente, jilata @LaramaDavid, llegamos al municipio Bolívar, de #Cochabamba, para participar del Jacha Tantachawi (gran encuentro) de nuestro Consejo Nacional de Ayllus y Markas del Qullasuyu #CONAMAQ, en su aniversario https://t.co/MSXdH5Y8AB"
1506007939232014341,2022-03-21 16:40:47-04:00,"Rendimos un justo homenaje a Luis Espinal, sacerdote, periodista y cineasta comprometido con los más pobres y la justicia social. El 21 de marzo de 1980, fue secuestrado, torturado y asesinado por grupos paramilitares. En su memoria, hoy conmemoramos el #DíaDelCineBoliviano. https://t.co/YF9SlIQFqe"
1505997681776373767,2022-03-21 16:00:02-04:00,"Enviamos nuestras condolencias a las familias de los pasajeros y miembros de la tripulación que murieron en el accidente aéreo que se produjo en la República Popular China. Transmitimos nuestra solidaridad al hermano Presidente Xi Jinping y al pueblo de #China, en estos momentos."
1505951632613335042,2022-03-21 12:57:03-04:00,"Agradecemos al Concejo Municipal de Rurrenabaque, #Beni, por nombrarnos Huésped Ilustre de ese hermoso municipio amazónico. Siempre los llevaremos en el corazón. ¡Gracias Rurrenabaque! https://t.co/LJSOre5tx7"
1505949338505207812,2022-03-21 12:47:56-04:00,"Entregamos una moderna Terminal de Buses en San Borja, #Beni, para beneficiar a nuestras y nuestros hermanos transportistas, a las y los productores, al municipio y al departamento. Invertimos Bs 8 millones en esta Terminal, porque para nuestro Gobierno, Beni es una prioridad. https://t.co/kbfEZUsmeH"
1505924752132694021,2022-03-21 11:10:14-04:00,"#ENVIVO Llegamos a San Borja, en el departamento de #Beni, para entregar una moderna Terminal de Buses a este municipio. #EstamosSaliendoAdelante https://t.co/Xh6SiBONcT"
1505924254294065158,2022-03-21 11:08:15-04:00,"El Día Internacional de la Eliminación de la Discriminación Racial debe servirnos para reflexionar sobre la importancia de luchar, todos los días, contra los prejuicios, odio e intolerancia que nacen del racismo y que tanto daño le hacen a nuestro Estado Plurinacional. https://t.co/qNT929yhV2"
1505917262401884163,2022-03-21 10:40:28-04:00,"Inauguramos la I Fase de Mejoramiento del Aeropuerto de #Rurrenabaque, #Beni. Invertimos más de Bs40 millones en plataforma, torre de control, carro bombero, terminal y otros, impulsando el flujo turístico nacional e internacional a esta hermosa región.  #EstamosSaliendoAdelante https://t.co/N3rzt33805"
1505896676384550914,2022-03-21 09:18:40-04:00,"#ENVIVO Llegamos a Rurrenabaque, #Beni, para entregar la primera fase del Aeropuerto. #EstamosSaliendoAdelante https://t.co/B5fccxPmWW"
1505697187828748289,2022-03-20 20:05:58-04:00,"Saludamos a nuestra Gran Pukara Pujllay de Tarabuco, en #Chuquisaca, manifestación de la cultura Yampara y una de las más importantes del país. Los intérpretes realizan esta danza ancestral con su atuendo típico que incluye montera, campanillas, chuspa y ojotas. Nos enorgullecen. https://t.co/2ZxLpcJsR7"
1505607027653021700,2022-03-20 14:07:42-04:00,"Saludamos a los más de 70 productores de 15 municipios del país que participaron en la 1ra Feria Nacional de la Manzana, en #LaPaz. #Bolivia tiene una importante producción de fruta orgánica que es apreciada por consumidores nacionales y extranjeros. ¡Muchas felicidades! https://t.co/SNGenP4Eah"
1505354239975038978,2022-03-19 21:23:13-04:00,"Hoy, en #Sucre, sostuvimos un importante encuentro con todos los actores productivos, autoridades municipales y departamentales de #Chuquisaca. Estamos decididos en impulsar la producción del departamento, y lo haremos en unidad y de manera coordinada. #EstamosSaliendoAdelante https://t.co/yNmQ0CQ9LA"
1505289343774175240,2022-03-19 17:05:21-04:00,"Celebramos 222 años de la fundación de Huacaraje, Prov. Iténez, #Beni. Hoy nuestras hermanas y hermanos de ese hermoso municipio bailan machetero, uchulo, la rueda y los toritos, entre otras actividades culturales con las que festejan su aniversario. ¡Viva Huacaraje! ¡Viva Beni! https://t.co/hbMZFRKhhf"
1505283573842075648,2022-03-19 16:42:25-04:00,"El municipio agrícola y ganadero de Yamparáez, en #Chuquisaca, cumple 81 años de creación. Este valeroso pueblo, de origen precolombino, se constituye en uno de pilares del desarrollo del departamento y de nuestro Estado Plurinacional de #Bolivia. ¡Felicidades Yamparáez! https://t.co/BqpEr1gMD7"
1505275811187904518,2022-03-19 16:11:34-04:00,"Parte de la formación, de la educación de nuestra niñez y juventud, es el deporte. Hoy inauguramos un moderno coliseo en el Distrito 4 de #Sucre. Esta importante infraestructura tiene capacidad para 1.500 personas y tuvo una inversión de Bs2,5 millones. #EstamosSaliendoAdelante https://t.co/ccgw16plYG"
1505237264347054081,2022-03-19 13:38:24-04:00,#ENVIVO Llegamos a la ciudad de #Sucre para inaugurar un moderno coliseo deportivo. #EstamosSaliendoAdelante https://t.co/F1Ho9rIAhj
1505232926069436420,2022-03-19 13:21:10-04:00,"En el #DíaDelRadialista, felicitamos a las hermanas y hermanos que, desde sus micrófonos, son la voz del pueblo, que informan, que educan y consagran sus vidas al fortalecimiento de una sociedad más inclusiva y democrática. https://t.co/sxcGeBTppd"
1505226998511288325,2022-03-19 12:57:36-04:00,"Hoy es el #DíaDelCarpintero y enviamos un afectuoso saludo a los artistas de la madera, mujeres y hombres que, con su trabajo, dignifican nuestra producción y contribuyen al desarrollo de nuestra industria. ¡Muchas felicidades! https://t.co/cVcGkzAQyf"
1505209103467040776,2022-03-19 11:46:30-04:00,"A esos papás que se esfuerzan, que saben de desvelos, que aman, que no se rinden y que luchan todos los días para brindarles un futuro mejor a sus hijas e hijos, a todos ellos, nuestro gran respeto y admiración. ¡Feliz #DíaDePadre! https://t.co/7OIPJmdylm"
1504984858904473600,2022-03-18 20:55:26-04:00,"Nuestra empresa @envibol avanza a paso firme, inició la exportación de envases de vidrio a Argentina. Hasta fin de año venderá a ese mercado 12 millones de botellas, generando ingresos por más de Bs20 millones. Fortalecemos nuestra industria y sustituimos importaciones. https://t.co/rFfV77tL18"
1504976860626800640,2022-03-18 20:23:39-04:00,"Con una inversión de Bs6,2 millones, hoy inauguramos un moderno sistema de agua potable en favor de 172 familias de la comunidad Loma Alta del municipio de Caraparí, en #Tarija. Seguiremos trabajando para entregar más obras que mejoren la calidad de vida de nuestra gente. https://t.co/v0nooV70do"
1504972446889398276,2022-03-18 20:06:07-04:00,"Damos condiciones para mejorar la educación de nuestra juventud. Inauguramos el Instituto Tecnológico San Alberto, en Caraparí, provincia Gran Chaco, #Tarija. Invertimos Bs7 millones en esta moderna infraestructura. ¡Seguiremos contribuyendo al desarrollo del Chaco boliviano! https://t.co/S7mtc3BOfw"
1504819444584960000,2022-03-18 09:58:08-04:00,"Saludamos el trabajo de Defensa Civil, que evacuó con éxito a una joven de 27 años en estado de gestación, con trabajo de parto prolongado, desde la comunidad de Oromomo, #TIPNIS, hasta el Materno Infantil de #Trinidad. Instruimos al @SaludDeportesBo hacer seguimiento al caso. https://t.co/KYrcxqjhTk"
1504810181108064257,2022-03-18 09:21:19-04:00,"Hacemos llegar nuestro afecto y admiración a nuestras hermanas y hermanos de la ciudadela Andrés Ibáñez, también conocida como Plan 3000, en el 39 aniversario de su creación. Con su trabajo y patriotismo, impulsan no solo el desarrollo de #SantaCruz, sino del país. ¡Felicidades! https://t.co/iWKja6sM4S"
1504626219140141060,2022-03-17 21:10:19-04:00,Nos reunimos con nuestras hermanas ejecutivas de la Federación de Mujeres Bartolina Sisa de #LaPaz. Coordinamos la ejecución de proyectos para aumentar la producción e industrialización del departamento. Agradecemos su respaldo militante a nuestro Gobierno. ¡Jallalla bartolinas! https://t.co/XQ9a6IdUyK
1504615347277770759,2022-03-17 20:27:07-04:00,Precautelamos los derechos de nuestras hermanas y hermanos bolivianos que viven en el extranjero. Resaltamos el convenio firmado entre los ministerios de RREE y de Gobierno para garantizar a nuestros connacionales el acceso a cédulas de identidad y licencias de conducir. https://t.co/8tQLLmd7sO
1504542997869998085,2022-03-17 15:39:38-04:00,"También recibimos el pliego petitorio de nuestros trabajadores, que será analizado en las comisiones que se conformarán, con responsabilidad hacia el pueblo boliviano. #EstamosSaliendoAdelante"
1504542995311439880,2022-03-17 15:39:37-04:00,"(Hilo) Nos reunimos, en la Casa Grande del Pueblo, con nuestra Central Obrera Boliviana #COB. Compartimos las preocupaciones del ente matriz y decidimos crear una comisión corta para agilizar las acciones que transformen la justicia desde sus raíces. https://t.co/thuEZEneWa"
1504505093722365956,2022-03-17 13:09:01-04:00,"#ENVIVO Estamos con nuestra Central Obrera Boliviana #COB, trabajando por nuestro pueblo. #EstamosSaliendoAdelante https://t.co/RN9dhtCFNi"
