#id_tuit,date,text
1500817919328071684,2022-03-07 08:57:30-04:00,"@JuanFante @dexabot Jajajaja Mostrar patas?   Sí... incomodan al poder patriarcal y machiste, lo hacen temblar tomando tecito con galletitas mientras nos llamas fascistas y golpistas.  Mejor no aclare, qué oscurece. https://t.co/tdIK2ols3w"
1500677930116018176,2022-03-06 23:41:14-04:00,"RT @Manifiesto_Peru: Presiente Pedro Castillo recibió en la casa de Sarratea a conocido sicario Fritz Moreno Cossio, según denuncia program…"
1500663133882384384,2022-03-06 22:42:26-04:00,RT @Deligtsubs: https://t.co/xbBtBi1oWP
1500601018505056256,2022-03-06 18:35:37-04:00,"RT @PlzRosita: No es Ucrania, es El Alto después de la guerra civil de los masistas el 2019. https://t.co/XGAZG7lN3e"
1500598202491277314,2022-03-06 18:24:25-04:00,"RT @abraxascano: Maria Galindo una masista camuflada, ya esta en campaña para ser la nueva Defensora del Pueblo."
1500595545013841920,2022-03-06 18:13:52-04:00,"@JuanFante @dexabot Aaaaaaajajajajaja es que usted don fante la ve con ojos de enamorado, por eso la ve más inteligente y más linda que todas. Nivel."
1500585872973991936,2022-03-06 17:35:26-04:00,"@MarceMeave39 Marcelita,  aunque adentro de la tomenta no se ve por la oscuridad del dolor, el limite es solamente el principio de la otra Marcela, más fuerte, más linda, más sabia. Ponga su fe donde tiene que estar y camine, usted puede! 🤗🤗  https://t.co/RoQQFPITDY"
1500364107563810818,2022-03-06 02:54:13-04:00,RT @JJCarafano: Biden will do a deal with Iran. Iran will make money. Iran will buy weapons from Russia. Putin will get the cash. Iran will…
1499983173471592449,2022-03-05 01:40:31-04:00,"RT @Julio_Orellana7: #BoliviaConFuerza, son bienvenidos para marcar los lineamientos de una agenda integral para una institucionalidad con…"
1499977910727450626,2022-03-05 01:19:36-04:00,RT @elonmusk: Starlink has been told by some governments (not Ukraine) to block Russian news sources. We will not do so unless at gunpoint.…
1499942051307147268,2022-03-04 22:57:07-04:00,RT @TeamDoctor9: Que “gente” horrible son los masistas.
1499932322153467907,2022-03-04 22:18:27-04:00,"@sandovalcostas Es mucho pedirles...les gusta el show, son puro bla bla y salteña pero nada serio."
1499879479979634691,2022-03-04 18:48:29-04:00,"RT @christianJP: Me parece que meterle de a 3 o 4 paros cívicos al año le está quitando valor a la medida de presión... si seguimos así, ev…"
1499878326625652736,2022-03-04 18:43:54-04:00,RT @agustinromm: Residente le dice a J Balvin que para el la música no es un negocio desde su mansión de 10 palos verdes en Estados Unidos.…
1499850106425667584,2022-03-04 16:51:45-04:00,@step_zampi @mexicambita @TwitterSafety @TwitterSupport @birdwatch @RoxanaDuchen @jack @paraga @TwitterLatAm @TwitterSeguro @TwitterAPI @Policy @TwitterWomen @womeng Soy yo 😬 https://t.co/uCOp1M3DdH
1499838430338904070,2022-03-04 16:05:22-04:00,@ElianaQAR Gracias Elianita 😘
1499754342378655746,2022-03-04 10:31:13-04:00,"@TwitterSafety @TwitterSupport @birdwatch Hi @TwitterSupport , my account @roxanaduchen got suspended and I never violated the Twitter rules. Could you please consider and unsuspend it? I appealed the suspension via the Help Center form but obtained no response, no help. The case number is #0255806699. Thank you! https://t.co/06Wji2v7wq"
1499609116825702404,2022-03-04 00:54:09-04:00,"Si, porque somos #Iyambae paramos todos.  Iniciando el paro cívico 4 de Marzo.  Es en las calles! Y asfixiando a la dictadura narcosocialista.   #HastaSerLibres https://t.co/DGTKTzIRF3"
1499573422581436416,2022-03-03 22:32:19-04:00,"""Todas las dictaduras del mundo pueden y afirman estar actuando en nombre de la gente""  - Harold H. Greene"
1499226959754063875,2022-03-02 23:35:36-04:00,Hoy estaría de cumpleaños #Rothbard el padre del anarco capitalismo. 2 de Marzo ❤   #Rothbardianos #Ancap #Paleolibertarian https://t.co/pWVAQXPyej
1499163054583386116,2022-03-02 19:21:39-04:00,"@JuanFante @dock_tio No me meto a su discusión intelectual/académica.  Pero @JuanFante te corrijo un detallito, él @dock_tio y los de su foto son collas. COLLAS. Y no tendría qué importar, pero cómo estás tan interesado, si quieres te consigo cambas liberales para que debatas"
1499115805732077570,2022-03-02 16:13:54-04:00,RT @Amp_Bald63: Y los del “gobierno” MUTIS!!! 🙈🙉🙊 .@EDelCastilloDC cuando te pronunciaras?? 🤔🤔🤔. Les desbarataron su gran fabrica de cocaín…
1499065638156791811,2022-03-02 12:54:34-04:00,"RT @YourAnonNews: Leaked document from Russian troops showing war against Ukraine was approved on 18th January, and initial plan to seize U…"
1498797030126362629,2022-03-01 19:07:12-04:00,"@TeamDoctor9 @albamarinamessa @alberto_rrp @TAMARA_SUJU @lourdesubieta @monicgu @MaLugrace2021 @PatriciaRevoll7 @CarranzaPachu @maru_4000 @Psicoadictiva @TesoroPaz Vos también, gracias neni! Todas! 🤗 https://t.co/tqdU7eStWZ"
1498726423451906056,2022-03-01 14:26:38-04:00,Es de la filosofía dura del lemmingnismo.   Ay maminga! Y esto nos gobierna. Productores y consumidores https://t.co/eYAwA9lNY6
1498676146312986631,2022-03-01 11:06:51-04:00,"RT @hermanntertsch: Quienes creen que combaten a Macron, Biden, Pfizer o Von derLeyen, Davos o Maduro, Zp o Sánchez y al globalismo poniénd…"
1498648998701264896,2022-03-01 09:18:59-04:00,RT @1Dolar7Bs: Solo un pais enano como Bolivia informan 24/7 horas el carnaval y no el confricto entre Rusia y Ucrania. Mas razon le doy al…
1498442538155483136,2022-02-28 19:38:35-04:00,"Habría qué replicar eso con los ""ahora sí guerra civil"". 🤗 https://t.co/sXVycmSdET"
1498408721013256192,2022-02-28 17:24:12-04:00,Golpe de Estado? Háganse ver zurdos hdp! Dejen de meterse con Bolivia para sus atrofias mentales.  En Bolivia sacamos a patadas a un dictador fraudulento y vamos por su socio.  #HastaSerLibres https://t.co/H6ZNfkXqv6
1498408137472233477,2022-02-28 17:21:53-04:00,@MartinSimbron Cual golpe de Estado subnormal?
1498405676309266434,2022-02-28 17:12:06-04:00,"@ZetaOrlando Cuál golpe militar? subnormales!, Evo renunció porque hizo fraude."
1498332881071972354,2022-02-28 12:22:51-04:00,"RT @hermanntertsch: Es glorioso ver cómo el valor ucraniano ha obligado a los Biden, von der Leyen y macrones y scholz diversos a hacer lo…"
1498317375564881921,2022-02-28 11:21:14-04:00,RT @YourAnonNews: 🇺🇦 Meanwhile fascist cowards shell apartment buildings in #Kharkiv #Ukraine
1498174379485798407,2022-02-28 01:53:01-04:00,"Alertas fuertes en todo el mundo, #USA en defcon2 y en #Bolivia los milicos bailando.  El Estado y las FFAA tendrán algún  protocolo en caso de guerra nuclear? https://t.co/2hIKVJIRZ9"
1498106511297445893,2022-02-27 21:23:20-04:00,"RT @sechmusic: Si hoy me hablas mal de alguien y mañana te veo con esa persona , ya se que vas a hablar mal de mi en algún momento"
1498030428497788932,2022-02-27 16:21:00-04:00,@monicgu @mexicambita @Dra_Barbie @PatriciaRevoll7 @Psicoadictiva @MaLugrace2021 @Angie26826 @DraInterleucina Para qué? Cómo? De qué me perdí? Ya hay candidato presidencial? 😂 tremendo equipo de campaña che
1498011696081694720,2022-02-27 15:06:34-04:00,"@YoungWick3 Amén! Mía es la venganza, yo pagaré  dice Jehová y así es 😜😁"
1497962923410481163,2022-02-27 11:52:46-04:00,"@mexicambita @Dra_Barbie @PatriciaRevoll7 @Psicoadictiva @MaLugrace2021 @Angie26826 @DraInterleucina @monicgu Jajajajajajaja... te sacrificas por el grupo, qué nobleza jijiji van a tener qué ir a visitarme todas a Santa Cruz, capaz así se logra unificar la resistencia civil al comando del caporal ese 😂😂😂😂"
1497959378074456067,2022-02-27 11:38:41-04:00,@PatriciaRevoll7 @mexicambita @Psicoadictiva @MaLugrace2021 @Angie26826 @DraInterleucina @Dra_Barbie @monicgu Cambie de opinión. https://t.co/6bnn10lnCD
1497954661071994892,2022-02-27 11:19:56-04:00,"Totalmente proporcional su respuesta.  Tanta tecnología, fuerzas especiales de occidente y no hay un valiente qué le plante un tiro al megalómano éste?  Pregunta sería. https://t.co/DDldwvFVKt"
1497949036678164481,2022-02-27 10:57:35-04:00,@PatriciaRevoll7 @mexicambita @Psicoadictiva @MaLugrace2021 @Angie26826 @DraInterleucina @Dra_Barbie @monicgu Jajajaja bailan ustedes yo de aguatera. https://t.co/O7skO7YeZI
1497707392221384704,2022-02-26 18:57:23-04:00,RT @elonmusk: @FedorovMykhailo Starlink service is now active in Ukraine. More terminals en route.
1497626803355193350,2022-02-26 13:37:09-04:00,"Con sus dos lados que la combinan,  así es su gente, que inspira hace milagro y ama la vida   Es Santa Cruz, es mi tierra bella y la libertad canta con ella... Se abre la lluvia y crecen las flores y  las mujeres nacen cantando.  461 aniversario mi amada #SantaCruz de la Sierra. https://t.co/s8cClz9aRN"
1497605353608937475,2022-02-26 12:11:55-04:00,RT @carlosnoriegam: Hoy Polonia hace con Ucrania lo que nadie hizo por ella en 1939. Que gran país.
1497603783081091085,2022-02-26 12:05:40-04:00,@libertario_chr Jajaja imagínate esa gente en una invasión... no deben saber ni dar un puñete 😣
1497603004152762378,2022-02-26 12:02:34-04:00,RT @DukeParada: Ningún Ucraniano robando ni saqueando en los supermercados … Aprendan Masítas usurpador es de lo ajeno. https://t.co/LchYpL…
1497576165774487559,2022-02-26 10:15:56-04:00,RT @nexta_tv: ⚡️⚡️⚡️ Foreign Minister Kuleba reports that the process to disconnect #Russia from #SWIFT has begun.
1497463059010375680,2022-02-26 02:46:29-04:00,RT @ZelenskyyUa: Не вірте фейкам. https://t.co/wiLqmCuz1p
1497422225485582340,2022-02-26 00:04:13-04:00,RT @JackPosobiec: Trump told Putin to his face he would bomb the Kremlin if Putin invaded Ukraine   Remember that
1497408061048246280,2022-02-25 23:07:56-04:00,"RT @nexta_tv: ⚡️#Anonymous vs. Vladimir #Putin: ""This is a war Putin cannot win"" https://t.co/s8H3gQDoXD"
1497381753408815104,2022-02-25 21:23:24-04:00,"RT @nexta_tv: ❗️ In #Melitopol, the occupiers shot at the hospital  In the video, a shell hit the oncology department. https://t.co/aSAVZWe…"
1497376595765432320,2022-02-25 21:02:54-04:00,RT @MundoEConflicto: 🇷🇺🇺🇦 | Uno de los tanques rusos que ingreso a la ciudad ucraniana de Jersón portaba una bandera de la URSS.   https://…
1497297776765554701,2022-02-25 15:49:43-04:00,RT @kiraincongress: I learn to use #Kalashnikov and prepare to bear arms. It sounds surreal as just a few days ago it would never come to m…
1497015296871313414,2022-02-24 21:07:14-04:00,Para lo único qué  sirve la @ONU #Ukraine #worldwar3 #WWIII https://t.co/05wltA44Ad
1497013468045529089,2022-02-24 20:59:58-04:00,"RT @Liberfach0: Anonymous se acaba de bajar el sitio oficial del Kremlin, y la página de RT (medio de información rusa), empezó la guerra c…"
1496962913415819272,2022-02-24 17:39:05-04:00,@PatriciaRevoll7 @Psicoadictiva @LlajuitaSpicy @AdriAeroshk @mexicambita @Churuquella1 @MarceMeave39 @Amp_Bald63 @Alexand50229179 @maru_4000 @DraInterleucina @Ceci_zrt Ñieeeeeee jajajaja Ya. Una cereza va caminando y dice: https://t.co/ShqbxMHjsm
1496957129692901396,2022-02-24 17:16:06-04:00,@Psicoadictiva @LlajuitaSpicy @AdriAeroshk @mexicambita @Churuquella1 @MarceMeave39 @Amp_Bald63 @Alexand50229179 @maru_4000 @DraInterleucina @Ceci_zrt @PatriciaRevoll7 Premio a la declamación/mejor poesía comadres 2022 😂😂
1496956136037105664,2022-02-24 17:12:09-04:00,"@Psicoadictiva @LlajuitaSpicy @AdriAeroshk @mexicambita @Churuquella1 @MarceMeave39 @Amp_Bald63 @Alexand50229179 @maru_4000 @DraInterleucina @Ceci_zrt @PatriciaRevoll7 Ya carácter! Esas comadres! Cómo yo no sé aros 🤷🏻‍♀️, y pa qué no extrañen sus comadreadas a todas ustedes un poema: 🙈😎 https://t.co/6Q0lJXJHAC"
1496912174001770506,2022-02-24 14:17:28-04:00,RT @asolanosoliz: ¿Cuales masacres? @andreabsahonero @ComunidadCBo ¿Las de tus amigos narcos? https://t.co/1CZvwn3pGP
1496859085437734918,2022-02-24 10:46:30-04:00,RT @agustinromm: Alemania cerró sus plantas nucleares para reemplazarlas por energía renovable que no sirve para nada y ahora depende del g…
1496857300904017922,2022-02-24 10:39:25-04:00,RT @Amp_Bald63: Ahi les presento al “Gral” Fuad Ramos otro LUNKU masista que traicionó a sus camaradas!!!  Hasta este punto llegaron los mi…
1496854326483902471,2022-02-24 10:27:36-04:00,"RT @ZelenskyyUa: We are creating an anti-Putin coalition. I spoke with @vonderleyen, @EmmanuelMacron, @karlnehammer and @RTErdogan about co…"
1496852950240485379,2022-02-24 10:22:08-04:00,@ZelenskyyUa #Bolivia #StandWithUkraine
1496846843027755024,2022-02-24 09:57:52-04:00,RT @hermanntertsch: La debilidad política y moral de Occidente ha provocado la pulsión agresora del tirano. Ahora las sanciones ya no son s…
1496742365272293376,2022-02-24 03:02:42-04:00,"Pésimo manejo de conflicto. Obviamente. Ahora #China va por #TaiwanIsaCountry Ah, pero el presidente #Trump tuiteaba feo! Con él en la presidencia de #USA esto no estaría pasando. #TrumpWasRight #worldwar3 #WWIII https://t.co/4R3PiyZK8c"
1496713338822168583,2022-02-24 01:07:22-04:00,No hay purgatorio para LOS criminales de guerra.  Directo al infierno MF!  #StandWithUkraine #Ukraine #Ukraina #StopTheWar https://t.co/HyI8AjxpP6
1496526096057061377,2022-02-23 12:43:20-04:00,RT @PulgAenLa0rejA: Y ustedes se les pasa por la mente lanzarle huevos a una señora de 80 años?  O son normales.
1496524397795966978,2022-02-23 12:36:35-04:00,"RT @MirthaQuevedo_: Es una lástima que esta senadora todas las declaraciones que realiza sean en beneficio del MÁS ,se nota que es funciona…"
1496524244955451392,2022-02-23 12:35:58-04:00,RT @JRMarquezM: #BOLIVIA Será una premonición de los 2/3 del juicio de responsabilidades? https://t.co/6G1whTMExz
1496524087383842819,2022-02-23 12:35:21-04:00,"RT @_70mar_: Conozcan a los principales instigadores del COBARDE ATAQUE en contra de Amparo Carvajal, marido y mujer, ambos viven en una zo…"
1496523656914079745,2022-02-23 12:33:38-04:00,"RT @_70mar_: Ya disponemos de la lista de parásitos estatales que a nombre de ""el pueblo"" salieron a agredir a una señora de la tercera eda…"
1496250456074510340,2022-02-22 18:28:02-04:00,RT @Liberta20122758: Son los bolivianos una sociedad masoquista? El gobierno Masista abusa y hace lo que les da la gana y nadie se atreve a…
1496248501231140871,2022-02-22 18:20:16-04:00,"@CarranzaPachu @MonicaAparicioA @TesoroPaz @TeamDoctor9 Gracias querida pachu, el cariño es mutuo 😘"
1496246171613941762,2022-02-22 18:11:00-04:00,Sin agallas no hay gloria.  Clarito. https://t.co/8a483dFMkE
1495866938932793344,2022-02-21 17:04:04-04:00,"Ah, o sea qué el MAS violenta sólo mujeres? No diputade, no se trata de ser hombres o mujeres, se trata de derechos fundamentales y garantías constitucionales de más 75 presos políticos. Dejen la patraña ideológica y el teatro. https://t.co/tpDYYinDIv"
1495856684899741698,2022-02-21 16:23:20-04:00,"La ley es la ley, decían los liberprogres... No? https://t.co/cgDpQ5ScTV"
1495846243666440199,2022-02-21 15:41:50-04:00,"RT @andrespucci: Normalmente el Banco Central publica estadísticas de manera semanal, alguna vez hay retrasos, pero ya vamos 17 días sin te…"
1495795706170388495,2022-02-21 12:21:01-04:00,#NadieSeCansa #NadieSeRinde #NadieOlvida  Leales SIEMPRE!  #HastaSerLibres https://t.co/J1vUrBY3T4
1495759109852966918,2022-02-21 09:55:36-04:00,RT @clavijo_israel: #21F La gran Lucha por la Libertad #Cabildo en Washington DC  #BoliviadijoNo #BoliviaUSADijoNo https://t.co/1KUVi2ZXnK
1495744872506085384,2022-02-21 08:59:01-04:00,"RT @Julio_Orellana7: #Bolivia🇧🇴, hoy se recuerda el inicio de la lucha ciudadana en desconocimiento al voto y la manipulación del Art.168 C…"
1495744796757008388,2022-02-21 08:58:43-04:00,"RT @Alejand07215192: Buen día twitteros de la resistencia ,es un gran inicio de semana para todos los Bolivianos que recordamos ,defendimos…"
1495738870314729474,2022-02-21 08:35:10-04:00,#NuevaFotoDePerfil aquí comenzó todo #BoliviaDijoNo al narcopedofilo! Dijo NO AL MAS! No es No! DE AHI EN ADELANTE FRAUDES Y PATRAÑAS! https://t.co/BfBsDPazNF
1495738352427212801,2022-02-21 08:33:07-04:00,@HoydiaB Que buena idea Ricardo! Te sigo! Buen día
1495497123009380354,2022-02-20 16:34:33-04:00,"@ElianaQAR Elianita feliz cumpleaños! Las cosas más bonitas, que Dios te bendiga. Un abrazo grande!  Te tenemos que cantar!"
1495257766843142150,2022-02-20 00:43:26-04:00,@Psicoadictiva Same... Solo que con sodita y picccccza jajajaja
1495253916749115394,2022-02-20 00:28:08-04:00,Blue moon 💙 https://t.co/3SCkDa6x4H
1495247481755602947,2022-02-20 00:02:34-04:00,RT @qispinqa: Este domingo estaremos con Roxana Duchen y con @VanessaCamLuj hablando sobre María Galindo y su libro Feminismo Bastardo. htt…
1495142194604576768,2022-02-19 17:04:12-04:00,RT @Sebastian_Menac: Los menonitas también son Bolivianos.  #Bolivia
1495142052996136962,2022-02-19 17:03:38-04:00,RT @IdaniaChirinos: Mientras se deteriora la salud de la ex presidente @JeanineAnez sacan a empujones y arrastrada del penal a su hija @car…
1495129892312207360,2022-02-19 16:15:19-04:00,@misslizbeth2 Qué lindo miss g! Arriba el capitalismo y los emprendimientos!
1495093665865232385,2022-02-19 13:51:22-04:00,RT @ciudadano_bol: La tara del resentimiento andino no admite que en #Bolivia haya gente trabajadora y respetuosa de las leyes (a diferenci…
1495080522539626496,2022-02-19 12:59:08-04:00,@FiresoulNath Gracias ❤️
1495080449747533824,2022-02-19 12:58:51-04:00,"RT @FiresoulNath: #sosBolivia estamos siendo olvidados, atacados secuestrados torturados y No existe una derecha que nos difienda dice @Esa…"
1495080390830149637,2022-02-19 12:58:37-04:00,@EmilioMartinezC PresidentA 🤦🏾‍♀️
1495060887618699271,2022-02-19 11:41:07-04:00,"RT @VallejosArana: Vergüenza ajena SC, festejando en medio de los abusos, terrible..."
1495025396676452353,2022-02-19 09:20:05-04:00,"RT @Carolin40038812: #Bolivia Eduardo Lohnhoff, interactúa con la Policía p evitar @JeanineAnez salga de la cárcel para ir al hospital, fue…"
1494817632964395008,2022-02-18 19:34:30-04:00,"RT @Julio_Orellana7: #Bolivia🇧🇴 el atropello a los Derechos Humanos y los Derechos fundamentales es lo que vive .@JeanineAnez, al prohibirl…"
1494798991061438465,2022-02-18 18:20:26-04:00,RT @ValentinJose63: Discurso de Gonzalo Sanchez de Lozada durante el Golpe de Estado 2003 #BoliviaEnDictadura desde hace mas de 18 años  @m…
1494789708022353922,2022-02-18 17:43:32-04:00,Despierta #Bolivia!!!!!! https://t.co/MSjWGzNA9m
1494787228576493573,2022-02-18 17:33:41-04:00,RT @TeamDoctor9: Ayúdennos denunciando por favor! No es posible que se le niegue atención médica a ninguna persona. @TAMARA_SUJU @soyfdelri…
1494786477313728513,2022-02-18 17:30:42-04:00,RT @MariaBabiloniaB: Dios mío...¿Cómo podemos ser espectadores de esta barbaridad? ¿Cómo podemos conformar con convivir con la basura y la…
1494772777823334401,2022-02-18 16:36:16-04:00,"@RCalasich Todos, eso se entregaron... y la gente se rindió. Qué desesperante."
